lhgr,fuel_radius,gap_size,clad_thickness,coolant_temperature,time,volAverage(T),volAverage(Bu)
13333.3,0.0045,0.0002,0.0008,563.1,64863926.34906664,903.7699,15111.93
13333.3,0.0045,0.0002,0.0008,563.1,65293149.78690026,903.7657,15211.93
13333.3,0.0045,0.0002,0.0008,563.1,65722373.22473388,903.7613,15311.93
13333.3,0.0045,0.0002,0.0008,563.1,66151596.662567504,903.7567,15411.93
13333.3,0.0045,0.0002,0.0008,563.1,66580820.100401126,903.7519,15511.93
13333.3,0.0045,0.0002,0.0008,563.1,67010043.53823475,903.7469,15611.93
13333.3,0.0045,0.0002,0.0008,563.1,67439266.97606836,903.7417,15711.93
13333.3,0.0045,0.0002,0.0008,563.1,67868490.41390198,903.7363,15811.93
13333.3,0.0045,0.0002,0.0008,563.1,68297713.8517356,903.7307,15911.93
13333.3,0.0045,0.0002,0.0008,563.1,68726937.28956923,903.725,16011.93
13333.3,0.0045,0.0002,0.0008,563.1,69156160.72740285,903.719,16111.93
13333.3,0.0045,0.0002,0.0008,563.1,69585384.16523647,903.7129,16211.93
13333.3,0.0045,0.0002,0.0008,563.1,70014607.6030701,903.7066,16311.93
13333.3,0.0045,0.0002,0.0008,563.1,70443831.04090372,903.7001,16411.93
13333.3,0.0045,0.0002,0.0008,563.1,70873054.47873734,903.6935,16511.93
13333.3,0.0045,0.0002,0.0008,563.1,71302277.91657096,903.6866,16611.93
13333.3,0.0045,0.0002,0.0008,563.1,71731501.35440458,903.6796,16711.93
13333.3,0.0045,0.0002,0.0008,563.1,72160724.7922382,903.6724,16811.93
13333.3,0.0045,0.0002,0.0008,563.1,72589948.23007183,903.6649,16911.93
13333.3,0.0045,0.0002,0.0008,563.1,73019171.66790545,903.6571,17011.93
13333.3,0.0045,0.0002,0.0008,563.1,73448395.10573907,903.6492,17111.93
13333.3,0.0045,0.0002,0.0008,563.1,73877618.5435727,903.641,17211.93
13333.3,0.0045,0.0002,0.0008,563.1,74306841.98140632,903.6326,17311.93
13333.3,0.0045,0.0002,0.0008,563.1,74736065.41923994,903.6241,17411.93
13333.3,0.0045,0.0002,0.0008,563.1,75165288.85707356,903.6153,17511.93
13333.3,0.0045,0.0002,0.0008,563.1,75594512.29490718,903.6063,17611.93
13333.3,0.0045,0.0002,0.0008,563.1,76023735.7327408,903.5971,17711.93
13333.3,0.0045,0.0002,0.0008,563.1,76452959.17057443,903.5877,17811.93
13333.3,0.0045,0.0002,0.0008,563.1,76882182.60840805,903.5781,17911.93
13333.3,0.0045,0.0002,0.0008,563.1,77311406.04624167,903.5683,18011.93
13333.3,0.0045,0.0002,0.0008,563.1,77740629.4840753,903.5583,18111.93
13333.3,0.0045,0.0002,0.0008,563.1,78169852.92190892,903.5481,18211.93
13333.3,0.0045,0.0002,0.0008,563.1,78599076.35974254,903.5376,18311.93
13333.3,0.0045,0.0002,0.0008,563.1,79028299.79757616,903.527,18411.93
13333.3,0.0045,0.0002,0.0008,563.1,79457523.23540978,903.5161,18511.93
13333.3,0.0045,0.0002,0.0008,563.1,79886746.6732434,903.505,18611.93
13333.3,0.0045,0.0002,0.0008,563.1,80315970.11107703,903.4937,18711.93
13333.3,0.0045,0.0002,0.0008,563.1,80745193.54891065,903.4822,18811.93
13333.3,0.0045,0.0002,0.0008,563.1,81174416.98674427,903.4705,18911.93
13333.3,0.0045,0.0002,0.0008,563.1,81603640.42457789,903.4586,19011.93
13333.3,0.0045,0.0002,0.0008,563.1,82032863.86241151,903.4464,19111.93
13333.3,0.0045,0.0002,0.0008,563.1,82462087.30024514,903.4341,19211.93
13333.3,0.0045,0.0002,0.0008,563.1,82891310.73807876,903.4215,19311.93
13333.3,0.0045,0.0002,0.0008,563.1,83320534.17591238,903.4087,19411.93
13333.3,0.0045,0.0002,0.0008,563.1,83749757.613746,903.3957,19511.93
13333.3,0.0045,0.0002,0.0008,563.1,84178981.05157962,903.3825,19611.93
13333.3,0.0045,0.0002,0.0008,563.1,84608204.48941325,903.3691,19711.93
13333.3,0.0045,0.0002,0.0008,563.1,85037427.92724687,903.3554,19811.93
13333.3,0.0045,0.0002,0.0008,563.1,85466651.36508049,903.3416,19911.93
13333.3,0.0045,0.0002,0.0008,563.1,85844800.0,903.3291,20000.03
20000.0,0.0045,0.0002,0.0008,563.1,0.0,300.0,0.0
20000.0,0.0045,0.0002,0.0008,563.1,1.0,575.287,5.824487e-06
20000.0,0.0045,0.0002,0.0008,563.1,60.0,1208.683,0.02062451
20000.0,0.0045,0.0002,0.0008,563.1,44135.40598542533,1209.21,15.42362
20000.0,0.0045,0.0002,0.0008,563.1,330283.64916877245,1199.323,115.4236
20000.0,0.0045,0.0002,0.0008,563.1,616431.8923521196,1178.286,215.4236
20000.0,0.0045,0.0002,0.0008,563.1,902580.1355354666,1165.429,315.4236
20000.0,0.0045,0.0002,0.0008,563.1,1188728.3787188136,1156.071,415.4236
20000.0,0.0045,0.0002,0.0008,563.1,1474876.6219021608,1148.675,515.4236
20000.0,0.0045,0.0002,0.0008,563.1,1761024.8650855077,1142.535,615.4236
20000.0,0.0045,0.0002,0.0008,563.1,2047173.1082688547,1137.264,715.4236
20000.0,0.0045,0.0002,0.0008,563.1,2333321.3514522016,1132.649,815.4236
20000.0,0.0045,0.0002,0.0008,563.1,2619469.5946355485,1128.548,915.4236
20000.0,0.0045,0.0002,0.0008,563.1,2905617.8378188955,1124.864,1015.424
20000.0,0.0045,0.0002,0.0008,563.1,3191766.0810022424,1121.522,1115.424
20000.0,0.0045,0.0002,0.0008,563.1,3477914.32418559,1118.467,1215.424
20000.0,0.0045,0.0002,0.0008,563.1,3764062.567368937,1115.657,1315.424
20000.0,0.0045,0.0002,0.0008,563.1,4050210.8105522846,1113.057,1415.424
20000.0,0.0045,0.0002,0.0008,563.1,4336359.0537356315,1110.641,1515.424
20000.0,0.0045,0.0002,0.0008,563.1,4622507.296918979,1108.388,1615.424
20000.0,0.0045,0.0002,0.0008,563.1,4908655.540102326,1106.279,1715.424
20000.0,0.0045,0.0002,0.0008,563.1,5194803.783285674,1104.298,1815.424
20000.0,0.0045,0.0002,0.0008,563.1,5480952.026469021,1102.432,1915.424
20000.0,0.0045,0.0002,0.0008,563.1,5767100.2696523685,1100.671,2015.424
20000.0,0.0045,0.0002,0.0008,563.1,6053248.512835716,1099.005,2115.424
20000.0,0.0045,0.0002,0.0008,563.1,6339396.756019063,1097.424,2215.424
20000.0,0.0045,0.0002,0.0008,563.1,6625544.999202411,1095.922,2315.424
20000.0,0.0045,0.0002,0.0008,563.1,6911693.242385758,1094.493,2415.424
20000.0,0.0045,0.0002,0.0008,563.1,7197841.4855691055,1093.13,2515.424
20000.0,0.0045,0.0002,0.0008,563.1,7483989.728752453,1091.83,2615.424
20000.0,0.0045,0.0002,0.0008,563.1,7770137.9719358,1090.586,2715.424
20000.0,0.0045,0.0002,0.0008,563.1,8056286.215119148,1089.395,2815.424
20000.0,0.0045,0.0002,0.0008,563.1,8342434.458302495,1088.254,2915.424
20000.0,0.0045,0.0002,0.0008,563.1,8628582.701485842,1087.16,3015.424
20000.0,0.0045,0.0002,0.0008,563.1,8914730.944669189,1086.109,3115.424
20000.0,0.0045,0.0002,0.0008,563.1,9200879.187852535,1085.098,3215.424
20000.0,0.0045,0.0002,0.0008,563.1,9487027.431035882,1084.126,3315.424
20000.0,0.0045,0.0002,0.0008,563.1,9773175.674219228,1083.19,3415.424
20000.0,0.0045,0.0002,0.0008,563.1,10059323.917402575,1082.288,3515.424
20000.0,0.0045,0.0002,0.0008,563.1,10345472.160585921,1081.418,3615.424
20000.0,0.0045,0.0002,0.0008,563.1,10631620.403769268,1080.578,3715.424
20000.0,0.0045,0.0002,0.0008,563.1,10917768.646952614,1079.768,3815.424
20000.0,0.0045,0.0002,0.0008,563.1,11203916.89013596,1078.984,3915.424
20000.0,0.0045,0.0002,0.0008,563.1,11490065.133319307,1078.227,4015.424
20000.0,0.0045,0.0002,0.0008,563.1,11776213.376502654,1077.495,4115.424
20000.0,0.0045,0.0002,0.0008,563.1,12062361.619686,1076.786,4215.424
20000.0,0.0045,0.0002,0.0008,563.1,12348509.862869347,1076.1,4315.424
20000.0,0.0045,0.0002,0.0008,563.1,12634658.106052693,1075.435,4415.424
20000.0,0.0045,0.0002,0.0008,563.1,12920806.34923604,1074.791,4515.424
20000.0,0.0045,0.0002,0.0008,563.1,13206954.592419386,1074.167,4615.424
20000.0,0.0045,0.0002,0.0008,563.1,13493102.835602732,1073.562,4715.424
20000.0,0.0045,0.0002,0.0008,563.1,13779251.078786079,1072.974,4815.424
20000.0,0.0045,0.0002,0.0008,563.1,14065399.321969425,1072.43,4915.424
20000.0,0.0045,0.0002,0.0008,563.1,14351547.565152772,1072.671,5015.424
20000.0,0.0045,0.0002,0.0008,563.1,14637695.808336118,1072.913,5115.424
20000.0,0.0045,0.0002,0.0008,563.1,14923844.051519465,1073.156,5215.424
20000.0,0.0045,0.0002,0.0008,563.1,15209992.294702811,1073.326,5315.424
20000.0,0.0045,0.0002,0.0008,563.1,15496140.537886158,1073.323,5415.424
20000.0,0.0045,0.0002,0.0008,563.1,15782288.781069504,1073.321,5515.424
20000.0,0.0045,0.0002,0.0008,563.1,16068437.02425285,1073.319,5615.424
20000.0,0.0045,0.0002,0.0008,563.1,16354585.267436197,1073.317,5715.424
20000.0,0.0045,0.0002,0.0008,563.1,16640733.510619543,1073.316,5815.424
20000.0,0.0045,0.0002,0.0008,563.1,16926881.75380289,1073.315,5915.424
20000.0,0.0045,0.0002,0.0008,563.1,17213029.99698624,1073.314,6015.424
20000.0,0.0045,0.0002,0.0008,563.1,17499178.24016959,1073.314,6115.424
20000.0,0.0045,0.0002,0.0008,563.1,17785326.483352937,1073.314,6215.424
20000.0,0.0045,0.0002,0.0008,563.1,18071474.726536285,1073.315,6315.424
20000.0,0.0045,0.0002,0.0008,563.1,18357622.969719633,1073.316,6415.424
20000.0,0.0045,0.0002,0.0008,563.1,18643771.21290298,1073.317,6515.424
20000.0,0.0045,0.0002,0.0008,563.1,18929919.45608633,1073.318,6615.424
20000.0,0.0045,0.0002,0.0008,563.1,19216067.69926968,1073.32,6715.424
20000.0,0.0045,0.0002,0.0008,563.1,19502215.942453027,1073.322,6815.424
20000.0,0.0045,0.0002,0.0008,563.1,19788364.185636375,1073.324,6915.424
20000.0,0.0045,0.0002,0.0008,563.1,20074512.428819723,1073.326,7015.424
20000.0,0.0045,0.0002,0.0008,563.1,20360660.67200307,1073.328,7115.424
20000.0,0.0045,0.0002,0.0008,563.1,20646808.91518642,1073.331,7215.424
20000.0,0.0045,0.0002,0.0008,563.1,20932957.15836977,1073.334,7315.424
20000.0,0.0045,0.0002,0.0008,563.1,21219105.401553117,1073.337,7415.424
20000.0,0.0045,0.0002,0.0008,563.1,21505253.644736465,1073.34,7515.424
20000.0,0.0045,0.0002,0.0008,563.1,21791401.887919813,1073.343,7615.424
20000.0,0.0045,0.0002,0.0008,563.1,22077550.13110316,1073.347,7715.424
20000.0,0.0045,0.0002,0.0008,563.1,22363698.37428651,1073.35,7815.424
20000.0,0.0045,0.0002,0.0008,563.1,22649846.61746986,1073.354,7915.424
20000.0,0.0045,0.0002,0.0008,563.1,22935994.860653207,1073.358,8015.424
20000.0,0.0045,0.0002,0.0008,563.1,23222143.103836555,1073.362,8115.424
20000.0,0.0045,0.0002,0.0008,563.1,23508291.347019903,1073.365,8215.424
20000.0,0.0045,0.0002,0.0008,563.1,23794439.59020325,1073.37,8315.424
20000.0,0.0045,0.0002,0.0008,563.1,24080587.8333866,1073.374,8415.424
20000.0,0.0045,0.0002,0.0008,563.1,24366736.07656995,1073.378,8515.424
20000.0,0.0045,0.0002,0.0008,563.1,24652884.319753297,1073.382,8615.424
20000.0,0.0045,0.0002,0.0008,563.1,24939032.562936645,1073.386,8715.424
20000.0,0.0045,0.0002,0.0008,563.1,25225180.806119993,1073.391,8815.424
20000.0,0.0045,0.0002,0.0008,563.1,25511329.04930334,1073.395,8915.424
20000.0,0.0045,0.0002,0.0008,563.1,25797477.29248669,1073.399,9015.424
20000.0,0.0045,0.0002,0.0008,563.1,26083625.53567004,1073.404,9115.424
20000.0,0.0045,0.0002,0.0008,563.1,26369773.778853387,1073.408,9215.424
20000.0,0.0045,0.0002,0.0008,563.1,26655922.022036735,1073.413,9315.424
20000.0,0.0045,0.0002,0.0008,563.1,26942070.265220083,1073.417,9415.424
20000.0,0.0045,0.0002,0.0008,563.1,27228218.50840343,1073.421,9515.424
20000.0,0.0045,0.0002,0.0008,563.1,27514366.75158678,1073.426,9615.424
20000.0,0.0045,0.0002,0.0008,563.1,27800514.99477013,1073.43,9715.424
20000.0,0.0045,0.0002,0.0008,563.1,28086663.237953477,1073.434,9815.424
20000.0,0.0045,0.0002,0.0008,563.1,28372811.481136825,1073.439,9915.424
20000.0,0.0045,0.0002,0.0008,563.1,28658959.724320173,1073.443,10015.42
20000.0,0.0045,0.0002,0.0008,563.1,28945107.96750352,1073.447,10115.42
20000.0,0.0045,0.0002,0.0008,563.1,29231256.21068687,1073.451,10215.42
20000.0,0.0045,0.0002,0.0008,563.1,29517404.45387022,1073.456,10315.42
20000.0,0.0045,0.0002,0.0008,563.1,29803552.697053567,1073.46,10415.42
20000.0,0.0045,0.0002,0.0008,563.1,30089700.940236915,1073.464,10515.42
20000.0,0.0045,0.0002,0.0008,563.1,30375849.183420263,1073.468,10615.42
20000.0,0.0045,0.0002,0.0008,563.1,30661997.42660361,1073.471,10715.42
20000.0,0.0045,0.0002,0.0008,563.1,30948145.66978696,1073.475,10815.42
20000.0,0.0045,0.0002,0.0008,563.1,31234293.91297031,1073.479,10915.42
20000.0,0.0045,0.0002,0.0008,563.1,31520442.156153657,1073.483,11015.42
20000.0,0.0045,0.0002,0.0008,563.1,31806590.399337005,1073.486,11115.42
20000.0,0.0045,0.0002,0.0008,563.1,32092738.642520353,1073.489,11215.42
20000.0,0.0045,0.0002,0.0008,563.1,32378886.8857037,1073.493,11315.42
20000.0,0.0045,0.0002,0.0008,563.1,32665035.12888705,1073.496,11415.42
20000.0,0.0045,0.0002,0.0008,563.1,32951183.3720704,1073.499,11515.42
20000.0,0.0045,0.0002,0.0008,563.1,33237331.615253747,1073.502,11615.42
20000.0,0.0045,0.0002,0.0008,563.1,33523479.858437095,1073.505,11715.42
20000.0,0.0045,0.0002,0.0008,563.1,33809628.10162044,1073.508,11815.42
20000.0,0.0045,0.0002,0.0008,563.1,34095776.34480379,1073.511,11915.42
20000.0,0.0045,0.0002,0.0008,563.1,34381924.58798713,1073.513,12015.42
20000.0,0.0045,0.0002,0.0008,563.1,34668072.83117048,1073.516,12115.42
20000.0,0.0045,0.0002,0.0008,563.1,34954221.07435382,1073.518,12215.42
20000.0,0.0045,0.0002,0.0008,563.1,35240369.317537166,1073.52,12315.42
20000.0,0.0045,0.0002,0.0008,563.1,35526517.56072051,1073.522,12415.42
20000.0,0.0045,0.0002,0.0008,563.1,35812665.803903855,1073.524,12515.42
20000.0,0.0045,0.0002,0.0008,563.1,36098814.0470872,1073.526,12615.42
20000.0,0.0045,0.0002,0.0008,563.1,36384962.290270545,1073.527,12715.42
20000.0,0.0045,0.0002,0.0008,563.1,36671110.53345389,1073.529,12815.42
20000.0,0.0045,0.0002,0.0008,563.1,36957258.776637234,1073.53,12915.42
20000.0,0.0045,0.0002,0.0008,563.1,37243407.01982058,1073.531,13015.42
20000.0,0.0045,0.0002,0.0008,563.1,37529555.26300392,1073.532,13115.42
20000.0,0.0045,0.0002,0.0008,563.1,37815703.50618727,1073.533,13215.42
20000.0,0.0045,0.0002,0.0008,563.1,38101851.74937061,1073.534,13315.42
20000.0,0.0045,0.0002,0.0008,563.1,38387999.99255396,1073.534,13415.42
20000.0,0.0045,0.0002,0.0008,563.1,38674148.2357373,1073.534,13515.42
20000.0,0.0045,0.0002,0.0008,563.1,38960296.478920646,1073.535,13615.42
20000.0,0.0045,0.0002,0.0008,563.1,39246444.72210399,1073.535,13715.42
20000.0,0.0045,0.0002,0.0008,563.1,39532592.965287335,1073.534,13815.42
20000.0,0.0045,0.0002,0.0008,563.1,39818741.20847068,1073.534,13915.42
20000.0,0.0045,0.0002,0.0008,563.1,40104889.451654024,1073.534,14015.42
20000.0,0.0045,0.0002,0.0008,563.1,40391037.69483737,1073.533,14115.42
20000.0,0.0045,0.0002,0.0008,563.1,40677185.93802071,1073.532,14215.42
20000.0,0.0045,0.0002,0.0008,563.1,40963334.18120406,1073.531,14315.42
20000.0,0.0045,0.0002,0.0008,563.1,41249482.4243874,1073.53,14415.42
20000.0,0.0045,0.0002,0.0008,563.1,41535630.66757075,1073.528,14515.42
20000.0,0.0045,0.0002,0.0008,563.1,41821778.91075409,1073.526,14615.42
20000.0,0.0045,0.0002,0.0008,563.1,42107927.15393744,1073.525,14715.42
20000.0,0.0045,0.0002,0.0008,563.1,42394075.39712078,1073.523,14815.42
20000.0,0.0045,0.0002,0.0008,563.1,42680223.640304126,1073.52,14915.42
20000.0,0.0045,0.0002,0.0008,563.1,42966371.88348747,1073.518,15015.42
20000.0,0.0045,0.0002,0.0008,563.1,43252520.126670815,1073.515,15115.42
20000.0,0.0045,0.0002,0.0008,563.1,43538668.36985416,1073.512,15215.42
20000.0,0.0045,0.0002,0.0008,563.1,43824816.613037504,1073.509,15315.42
20000.0,0.0045,0.0002,0.0008,563.1,44110964.85622085,1073.506,15415.42
20000.0,0.0045,0.0002,0.0008,563.1,44397113.09940419,1073.503,15515.42
20000.0,0.0045,0.0002,0.0008,563.1,44683261.34258754,1073.499,15615.42
20000.0,0.0045,0.0002,0.0008,563.1,44969409.58577088,1073.495,15715.42
20000.0,0.0045,0.0002,0.0008,563.1,45255557.82895423,1073.491,15815.42
20000.0,0.0045,0.0002,0.0008,563.1,45541706.07213757,1073.487,15915.42
20000.0,0.0045,0.0002,0.0008,563.1,45827854.31532092,1073.482,16015.42
20000.0,0.0045,0.0002,0.0008,563.1,46114002.55850426,1073.478,16115.42
20000.0,0.0045,0.0002,0.0008,563.1,46400150.801687606,1073.473,16215.42
20000.0,0.0045,0.0002,0.0008,563.1,46686299.04487095,1073.468,16315.42
20000.0,0.0045,0.0002,0.0008,563.1,46972447.288054295,1073.462,16415.42
20000.0,0.0045,0.0002,0.0008,563.1,47258595.53123764,1073.457,16515.42
20000.0,0.0045,0.0002,0.0008,563.1,47544743.774420984,1073.451,16615.42
20000.0,0.0045,0.0002,0.0008,563.1,47830892.01760433,1073.445,16715.42
20000.0,0.0045,0.0002,0.0008,563.1,48117040.26078767,1073.439,16815.42
20000.0,0.0045,0.0002,0.0008,563.1,48403188.50397102,1073.432,16915.42
20000.0,0.0045,0.0002,0.0008,563.1,48689336.74715436,1073.426,17015.42
20000.0,0.0045,0.0002,0.0008,563.1,48975484.99033771,1073.419,17115.42
20000.0,0.0045,0.0002,0.0008,563.1,49261633.23352105,1073.411,17215.42
20000.0,0.0045,0.0002,0.0008,563.1,49547781.4767044,1073.404,17315.42
20000.0,0.0045,0.0002,0.0008,563.1,49833929.71988774,1073.397,17415.42
20000.0,0.0045,0.0002,0.0008,563.1,50120077.963071086,1073.389,17515.42
20000.0,0.0045,0.0002,0.0008,563.1,50406226.20625443,1073.381,17615.42
20000.0,0.0045,0.0002,0.0008,563.1,50692374.449437775,1073.372,17715.42
20000.0,0.0045,0.0002,0.0008,563.1,50978522.69262112,1073.364,17815.42
20000.0,0.0045,0.0002,0.0008,563.1,51264670.935804464,1073.355,17915.42
20000.0,0.0045,0.0002,0.0008,563.1,51550819.17898781,1073.346,18015.42
20000.0,0.0045,0.0002,0.0008,563.1,51836967.42217115,1073.337,18115.42
20000.0,0.0045,0.0002,0.0008,563.1,52123115.6653545,1073.327,18215.42
20000.0,0.0045,0.0002,0.0008,563.1,52409263.90853784,1073.318,18315.42
20000.0,0.0045,0.0002,0.0008,563.1,52695412.15172119,1073.308,18415.42
20000.0,0.0045,0.0002,0.0008,563.1,52981560.39490453,1073.298,18515.42
20000.0,0.0045,0.0002,0.0008,563.1,53267708.638087876,1073.287,18615.42
20000.0,0.0045,0.0002,0.0008,563.1,53553856.88127122,1073.277,18715.42
20000.0,0.0045,0.0002,0.0008,563.1,53840005.124454565,1073.266,18815.42
20000.0,0.0045,0.0002,0.0008,563.1,54126153.36763791,1073.255,18915.42
20000.0,0.0045,0.0002,0.0008,563.1,54412301.610821255,1073.243,19015.42
20000.0,0.0045,0.0002,0.0008,563.1,54698449.8540046,1073.232,19115.42
20000.0,0.0045,0.0002,0.0008,563.1,54984598.097187944,1073.22,19215.42
20000.0,0.0045,0.0002,0.0008,563.1,55270746.34037129,1073.208,19315.42
20000.0,0.0045,0.0002,0.0008,563.1,55556894.58355463,1073.195,19415.42
20000.0,0.0045,0.0002,0.0008,563.1,55843042.82673798,1073.183,19515.42
20000.0,0.0045,0.0002,0.0008,563.1,56129191.06992132,1073.17,19615.42
20000.0,0.0045,0.0002,0.0008,563.1,56415339.31310467,1073.157,19715.42
20000.0,0.0045,0.0002,0.0008,563.1,56701487.55628801,1073.144,19815.42
20000.0,0.0045,0.0002,0.0008,563.1,56987635.799471356,1073.13,19915.42
20000.0,0.0045,0.0002,0.0008,563.1,57229900.0,1073.119,20000.09
30000.0,0.004,0.0002,0.001,563.1,0.0,300.0,0.0
30000.0,0.004,0.0002,0.001,563.1,1.0,583.3267,1.105742e-05
30000.0,0.004,0.0002,0.001,563.1,60.0,1595.249,0.03915434
30000.0,0.004,0.0002,0.001,563.1,20438.40970891483,1595.709,13.55912
30000.0,0.004,0.0002,0.001,563.1,171166.70241498481,1579.692,113.5591
30000.0,0.004,0.0002,0.001,563.1,321894.9951210548,1543.983,213.5591
30000.0,0.004,0.0002,0.001,563.1,472623.2878271248,1522.006,313.5591
30000.0,0.004,0.0002,0.001,563.1,623351.5805331948,1505.963,413.5591
30000.0,0.004,0.0002,0.001,563.1,774079.8732392648,1493.24,513.5591
30000.0,0.004,0.0002,0.001,563.1,924808.1659453348,1482.65,613.5591
30000.0,0.004,0.0002,0.001,563.1,1075536.4586514048,1473.557,713.5591
30000.0,0.004,0.0002,0.001,563.1,1226264.7513574748,1465.579,813.5591
30000.0,0.004,0.0002,0.001,563.1,1376993.0440635448,1458.462,913.5591
30000.0,0.004,0.0002,0.001,563.1,1527721.3367696148,1452.04,1013.559
30000.0,0.004,0.0002,0.001,563.1,1678449.6294756848,1446.195,1113.559
30000.0,0.004,0.0002,0.001,563.1,1829177.9221817548,1440.835,1213.559
30000.0,0.004,0.0002,0.001,563.1,1979906.2148878248,1435.889,1313.559
30000.0,0.004,0.0002,0.001,563.1,2130634.507593895,1431.3,1413.559
30000.0,0.004,0.0002,0.001,563.1,2281362.800299965,1427.023,1513.559
30000.0,0.004,0.0002,0.001,563.1,2432091.093006035,1423.021,1613.559
30000.0,0.004,0.0002,0.001,563.1,2582819.385712105,1419.263,1713.559
30000.0,0.004,0.0002,0.001,563.1,2733547.678418175,1415.722,1813.559
30000.0,0.004,0.0002,0.001,563.1,2884275.971124245,1412.378,1913.559
30000.0,0.004,0.0002,0.001,563.1,3035004.263830315,1409.21,2013.559
30000.0,0.004,0.0002,0.001,563.1,3185732.556536385,1406.204,2113.559
30000.0,0.004,0.0002,0.001,563.1,3336460.8492424544,1403.344,2213.559
30000.0,0.004,0.0002,0.001,563.1,3487189.141948524,1400.618,2313.559
30000.0,0.004,0.0002,0.001,563.1,3637917.4346545935,1398.016,2413.559
30000.0,0.004,0.0002,0.001,563.1,3788645.727360663,1395.528,2513.559
30000.0,0.004,0.0002,0.001,563.1,3939374.0200667325,1393.145,2613.559
30000.0,0.004,0.0002,0.001,563.1,4090102.312772802,1390.86,2713.559
30000.0,0.004,0.0002,0.001,563.1,4240830.605478872,1388.666,2813.559
30000.0,0.004,0.0002,0.001,563.1,4391558.898184941,1386.557,2913.559
30000.0,0.004,0.0002,0.001,563.1,4542287.190891011,1384.527,3013.559
30000.0,0.004,0.0002,0.001,563.1,4693015.48359708,1382.571,3113.559
30000.0,0.004,0.0002,0.001,563.1,4843743.77630315,1380.686,3213.559
30000.0,0.004,0.0002,0.001,563.1,4994472.069009219,1378.866,3313.559
30000.0,0.004,0.0002,0.001,563.1,5145200.361715289,1377.108,3413.559
30000.0,0.004,0.0002,0.001,563.1,5295928.654421358,1375.408,3513.559
30000.0,0.004,0.0002,0.001,563.1,5446656.947127428,1373.763,3613.559
30000.0,0.004,0.0002,0.001,563.1,5597385.239833497,1372.171,3713.559
30000.0,0.004,0.0002,0.001,563.1,5748113.532539567,1370.629,3813.559
30000.0,0.004,0.0002,0.001,563.1,5898841.8252456365,1369.134,3913.559
30000.0,0.004,0.0002,0.001,563.1,6049570.117951706,1367.684,4013.559
30000.0,0.004,0.0002,0.001,563.1,6200298.410657776,1366.277,4113.559
30000.0,0.004,0.0002,0.001,563.1,6351026.703363845,1364.911,4213.559
30000.0,0.004,0.0002,0.001,563.1,6501754.996069915,1363.583,4313.559
30000.0,0.004,0.0002,0.001,563.1,6652483.288775984,1362.293,4413.559
30000.0,0.004,0.0002,0.001,563.1,6803211.581482054,1361.039,4513.559
30000.0,0.004,0.0002,0.001,563.1,6953939.874188123,1359.818,4613.559
30000.0,0.004,0.0002,0.001,563.1,7104668.166894193,1358.63,4713.559
30000.0,0.004,0.0002,0.001,563.1,7255396.459600262,1357.474,4813.559
30000.0,0.004,0.0002,0.001,563.1,7406124.752306332,1356.366,4913.559
30000.0,0.004,0.0002,0.001,563.1,7556853.045012401,1356.683,5013.559
30000.0,0.004,0.0002,0.001,563.1,7707581.337718471,1357.0,5113.559
30000.0,0.004,0.0002,0.001,563.1,7858309.6304245405,1357.317,5213.559
30000.0,0.004,0.0002,0.001,563.1,8009037.92313061,1357.541,5313.559
30000.0,0.004,0.0002,0.001,563.1,8159766.21583668,1357.519,5413.559
30000.0,0.004,0.0002,0.001,563.1,8310494.508542749,1357.499,5513.559
30000.0,0.004,0.0002,0.001,563.1,8461222.801248819,1357.478,5613.559
30000.0,0.004,0.0002,0.001,563.1,8611951.09395489,1357.458,5713.559
30000.0,0.004,0.0002,0.001,563.1,8762679.38666096,1357.439,5813.559
30000.0,0.004,0.0002,0.001,563.1,8913407.67936703,1357.42,5913.559
30000.0,0.004,0.0002,0.001,563.1,9064135.9720731,1357.401,6013.559
30000.0,0.004,0.0002,0.001,563.1,9214864.264779171,1357.383,6113.559
30000.0,0.004,0.0002,0.001,563.1,9365592.557485241,1357.365,6213.559
30000.0,0.004,0.0002,0.001,563.1,9516320.850191312,1357.348,6313.559
30000.0,0.004,0.0002,0.001,563.1,9667049.142897382,1357.33,6413.559
30000.0,0.004,0.0002,0.001,563.1,9817777.435603453,1357.313,6513.559
30000.0,0.004,0.0002,0.001,563.1,9968505.728309523,1357.297,6613.559
30000.0,0.004,0.0002,0.001,563.1,10119234.021015594,1357.281,6713.559
30000.0,0.004,0.0002,0.001,563.1,10269962.313721664,1357.265,6813.559
30000.0,0.004,0.0002,0.001,563.1,10420690.606427735,1357.249,6913.559
30000.0,0.004,0.0002,0.001,563.1,10571418.899133805,1357.234,7013.559
30000.0,0.004,0.0002,0.001,563.1,10722147.191839876,1357.218,7113.559
30000.0,0.004,0.0002,0.001,563.1,10872875.484545946,1357.204,7213.559
30000.0,0.004,0.0002,0.001,563.1,11023603.777252017,1357.189,7313.559
30000.0,0.004,0.0002,0.001,563.1,11174332.069958087,1357.174,7413.559
30000.0,0.004,0.0002,0.001,563.1,11325060.362664158,1357.16,7513.559
30000.0,0.004,0.0002,0.001,563.1,11475788.655370228,1357.145,7613.559
30000.0,0.004,0.0002,0.001,563.1,11626516.948076298,1357.132,7713.559
30000.0,0.004,0.0002,0.001,563.1,11777245.240782369,1357.118,7813.559
